dhi;dni;ghi;temp_air;wind_speed
63;85;80.86109252;18.5;4
106;162;163.7387244;20.8;5
106;337;274.2452482;22.4;5.4
106;495;417.177772;24.2;7.2
221;432;538.8918518;25.5;7.7
289;408;621.0350314;26.3;7.9
334;379;658.7641563;26.5;7.3
242;565;729.2203923;27.7;7.5
311;398;641.2673828;27.3;7.9
328;253;520.64057;27.5;8.1
292;164;400.5624582;27.6;8.5
225;36;244.3692745;27;7.4
104;0;104;26.3;6.9
58;0;58;25.7;6.6
14;0;14;24.8;5.4
0;0;0;23.4;4.7
0;0;0;22.6;4.9
0;0;0;22.2;5.3
0;0;0;21.6;4.7
0;0;0;20.9;4.6
0;0;0;20.4;4.6
0;0;0;19.5;4.5
0;0;0;18.8;4.8
10;0;10;18.5;4.7
66;45;75.50961584;18.7;5
113;140;163.0346154;19.5;6
189;159;268.5;21.1;6.9
244;226;386.2570603;22.5;6.4
321;191;461.7073111;22.9;7
336;295;576.3134803;23.1;6.9
337;363;648.3473423;23.5;7.1
384;98;468.6041331;23;6.5
326;26;347.6030715;22.5;5.9
251;5;254.8133416;21.4;7.9
123;0;123;18.1;5.4
71;0;71;17.2;5.2
68;0;68;17.4;4.5
65;0;65;17.4;5
16;0;16;17.2;4.8
0;0;0;17.1;4.8
0;0;0;16.9;4.9
0;0;0;17.4;4.5
0;0;0;17.9;4
0;0;0;18.4;3.2
0;0;0;18.7;2.7
0;0;0;18.6;2.3
0;0;0;18.2;2.4
22;14;23.01802392;18.7;2.5
64;97;84.5812342;19;2.6
85;226;165.9543308;20;2.8
97;371;282.7803125;21.5;3
100;522;428.859133;23;3.3
104;641;576.6703478;24;4.5
106;733;703.6368558;25.1;4.8
115;773;778.6995116;25.5;5.8
124;770;789.4915975;25.7;5
124;736;736.3182339;26.4;5.2
126;654;625.5226027;26.7;4.7
130;532;483.6251565;27.3;4.8
131;381;337.1671971;27.4;5.1
120;230;212.3744689;27.6;4.5
87;111;115.3732091;27.5;4.1
41;18;43.1874117;26.4;3.4
0;0;0;25.4;2.3
0;0;0;23.8;2.5
0;0;0;22.7;3.5
0;0;0;22.5;4
0;0;0;23.2;3.5
0;0;0;21;3.3
0;0;0;19.5;3
0;0;0;18;2.7
19;3;19.22128114;18;2.8
70;59;82.56879279;18.7;2.8
94;216;171.5130519;19.6;3.3
113;351;288.977266;21.7;4.4
121;495;433.1845247;23.1;5.3
150;575;574.3410351;24;5.5
221;557;675.4762573;25;5.7
272;524;722.2354113;25;5.8
376;305;639.8444826;25.1;5.8
344;344;630.5249068;26;4.8
299;350;566.7618335;26;5.5
253;311;460.0891981;26.3;4.9
216;148;296.2813474;26.1;4.2
149;18;156.255191;26;4
83;4;84.02920581;25.8;3.7
25;0;25;25.5;2.7
0;0;0;24.4;3.2
0;0;0;23.8;3
0;0;0;22.9;3.7
0;0;0;22.5;3.2
0;0;0;21.5;3.1
0;0;0;21.1;2.1
0;0;0;20.2;1.8
0;0;0;19.6;1.4
3;0;3;19.2;2
48;3;48.64113732;18.9;5.8
122;38;135.6613141;18.4;4.9
160;200;260.3927321;18.6;5.1
231;214;366.0805314;20.2;5.1
282;248;465.1369245;20.1;5.2
248;442;608.9110389;21.9;5.3
234;408;584.8560769;22.5;5.5
352;262;578.8529143;22.4;4.9
320;302;571.8044224;23.8;4
316;147;428.6085331;23.6;5.5
225;310;431.8266577;23.8;4.6
135;313;305.2428752;24.6;5
101;235;196.0957648;24.5;4.4
91;77;110.9290665;23.8;4.4
38;16;40.01641328;23.4;3.2
3;0;3;21.5;3.1
0;0;0;19.5;1.6
0;0;0;18.9;1.2
0;0;0;18.5;1.1
0;0;0;17.9;1
0;0;0;17.1;0.6
0;0;0;17.9;1.4
0;0;0;15.6;1.5
19;5;19.37750421;16.5;1.5
64;73;79.65079055;17.2;1.5
82;213;158.6793201;18.4;1.6
80;382;271.9230825;20;1.1
69;550;416.3929008;20.6;2.4
62;701;579.9870647;21.1;2.7
70;762;692.587741;21.3;2.5
364;158;499.9691571;22.6;2.4
339;352;644.0250817;23;2.5
295;410;637.2482271;23.5;2.6
191;524;592.9358695;24;2.3
118;528;470.8898666;24.8;2.4
107;405;327.8158839;25.3;2
99;260;204.5442101;25.3;1.4
81;121;112.5006557;25.3;2.6
41;24;43.83337642;23.5;2.9
3;0;3;22;2.9
0;0;0;20.7;2.2
0;0;0;20.3;1.8
0;0;0;19.8;1.8
0;0;0;19.4;2.3
0;0;0;18.2;2.3
0;0;0;18.4;2.1
0;0;0;18.2;2.3
22;10;22.76196962;17.9;1.9
65;91;84.55642647;18.5;1.9
86;228;168.1906375;20.4;1.9
97;375;285.5759105;22.5;2.2
102;520;430.6552374;23.7;2.8
108;637;578.9953311;24.4;2.5
118;715;702.5461943;24.9;2.8
133;746;775.4446975;25.5;3.1
132;760;791.1058563;26.1;3.4
119;746;742.2977552;27.1;2.8
180;568;616.2581006;27.6;2.5
190;432;479.1764679;28;2.8
177;301;341.4646984;28.2;3.4
128;217;216.4002272;28.5;4
90;109;118.5419016;28.2;3.7
44;24;46.87080838;27.2;3.5
4;0;4;25.6;2.8
0;0;0;24.4;3
0;0;0;23.4;2.8
0;0;0;22.8;2.7
0;0;0;22.6;2.3
0;0;0;21.2;2.5
0;0;0;21.3;2.9
0;0;0;20.6;2.8
13;0;13;21.2;3.2
63;22;67.73542701;21.5;3.6
119;84;149.3217822;22.9;4.8
112;298;261.8999441;24.1;3.8
106;458;395.593295;25.9;4.3
128;548;533.31784;26.2;4.4
337;210;508.7692801;26;3.5
201;516;645.6006468;27.1;3.7
73;788;756.8675166;27.8;3.3
196;563;666.8291057;28.6;2.8
315;109;398.8159232;28.5;2
230;16;240.7268259;28;1.5
152;1;152.5475632;26.8;4.1
76;0;76;25.9;3.5
28;0;28;25;2.1
5;0;5;23.5;2.3
0;0;0;22.3;1.7
0;0;0;22;1.2
0;0;0;22;1.3
0;0;0;21.8;1.3
0;0;0;21.5;0.7
0;0;0;21;1
0;0;0;20.9;0.9
0;0;0;20.6;1.5
13;0;13;20.2;1.7
54;5;55.07793776;20.1;1.8
74;0;74;19.9;2.1
160;5;162.516608;20.2;2.2
188;1;188.632435;19.7;1.7
153;0;153;19.3;2.3
371;69;427.4592543;20.2;1.8
336;27;359.2759371;22.3;1.4
336;31;362.9195312;22;2.1
238;626;761.9340792;24.7;0.9
350;300;580.9535935;25.9;1.5
308;80;361.7169567;26;1.5
244;60;276.9151069;26.3;2.4
157;16;163.5587685;26;1.5
96;10;98.64378055;26.1;2.3
30;0;30;25.5;2.2
0;0;0;24;2.1
0;0;0;21.9;2.6
0;0;0;22.5;4.7
0;0;0;20.5;3
0;0;0;19.4;0.9
0;0;0;18.9;1
0;0;0;18.5;1.8
0;0;0;18.2;2.2
23;18;24.39660365;17.5;2.4
62;98;83.14428185;18;1.9
125;105;162.9364061;18.5;2
194;36;212.1250068;19.8;2
241;237;390.9511629;20.2;2.6
310;47;344.784736;21.7;3
329;39;360.9195764;21.9;3.2
368;90;445.6182803;23;3.5
335;43;372.3660195;20.8;4.3
367;219;550.4395226;20.5;2.7
337;119;428.7043134;22.2;3.4
73;0;73;22.1;2.7
187;10;192.4960619;20.1;3.7
126;220;216.4281604;20.8;4.5
94;99;120.2900556;21.2;4.5
44;23;46.83885045;20.6;3.9
3;0;3;19.4;2.5
0;0;0;18.9;2.1
0;0;0;18.2;1.3
0;0;0;18.3;1.2
0;0;0;18.3;3
0;0;0;17.3;3.3
0;0;0;17;3.6
0;0;0;17.2;3.8
7;0;7;17.2;3.7
27;0;27;17;3.7
72;0;72;17.2;3.8
155;6;158.0208345;16.9;3.7
253;46;282.1044451;17.1;6.2
235;352;495.5567809;17.2;6
247;432;600.6573152;18.4;5.8
336;60;387.7614153;18.4;7
341;76;407.0685068;19.4;5.9
270;11;279.2201446;18.5;6.3
300;56;343.19232;19.8;6.9
275;113;351.065;19.2;7.2
217;51;245.0819484;18.5;7.8
141;12;145.9438981;16.4;6
73;1;73.26673378;16.1;4.8
36;1;36.12464058;16.3;4.3
6;0;6;15.5;3.5
0;0;0;15.2;3.3
0;0;0;14.4;3.2
0;0;0;14.4;3.8
0;0;0;14;2.9
0;0;0;14.2;3.8
0;0;0;13.2;3.9
0;0;0;12.9;3.7
4;0;4;12.5;3.7
61;86;79.58449759;12.2;4
67;255;159.1312719;13.3;4.5
125;297;274.531306;14.2;4.5
207;304;399.3424199;15.2;5.2
209;442;536.2282761;15.5;5.1
218;526;648.6632431;16.5;4.8
302;431;673.9335785;15.9;4.6
338;366;656.3297582;16.4;5.2
325;349;617.6960282;17.2;5.6
245;437;582.2969509;17.5;5.2
176;444;475.2757922;17.2;5
160;325;339.284908;17.5;4.4
147;171;217.613677;17.1;4.6
95;94;120.1520246;16.9;3.9
45;25;48.13765971;16.5;3.7
3;0;3;15.1;2.2
0;0;0;14.2;2
0;0;0;14.1;1.8
0;0;0;13.8;1.4
0;0;0;13.4;1.9
0;0;0;12.5;0.6
0;0;0;11.9;1.1
0;0;0;11.7;1.5
11;0;11;11.1;1
67;45;76.71677786;11.7;1.5
110;154;165.6400623;12.5;3.3
125;309;280.5263759;13.8;3.6
183;365;413.8881091;15.2;3.5
257;364;526.4393984;16.1;3.7
234;513;654.070875;16.5;4.5
158;698;760.465621;18.1;3.7
172;690;772.3674435;19.1;3.5
128;726;737.219659;19.7;3.4
111;678;634.7631114;20.5;4.2
108;571;493.2473901;20.8;2.9
121;409;346.9207743;20.7;4.3
119;246;220.8191525;19.8;3.7
92;113;122.3499465;19.6;3.7
47;26;50.29017615;18.9;2.3
4;0;4;18.2;2.8
0;0;0;17.2;2.9
0;0;0;16;3.4
0;0;0;14.8;2.9
0;0;0;13.7;3
0;0;0;12.9;3
0;0;0;11.8;2.6
0;0;0;10.8;2.6
8;0;8;10.5;2.3
52;8;53.72606382;11.1;3.2
115;102;151.8193069;11.5;3.7
76;357;255.6319697;13;3.5
103;504;421.7472279;14.2;4
61;690;571.6695286;16.1;4.1
66;752;681.7764093;17;3.8
237;512;679.0134302;17.7;3.4
287;424;655.9943691;18.8;4.3
253;455;634.9838977;18.2;3.9
259;360;537.2638321;19.9;2.1
173;413;451.9124498;19.7;4.1
171;265;317.5717044;19.4;3
130;181;205.0594769;19.2;3.3
88;94;113.3258649;19.1;4.2
43;17;45.16304132;17.9;3.1
4;0;4;17.4;2.5
0;0;0;17.2;2.4
0;0;0;16.5;3.1
0;0;0;16;3.1
0;0;0;15.4;2
0;0;0;15.2;2.5
0;0;0;14.5;2.7
0;0;0;13.5;1.8
3;0;3;12.8;1.2
24;0;24;12.8;2
88;2;88.72162165;13.2;1.3
200;92;246.2639567;14.7;1.4
115;471;412.8131921;16.1;2.4
147;547;551.77091;17.8;2.5
237;499;645.6069524;18.1;2.3
349;328;632.1937406;18.4;2.6
362;284;609.2298188;19.8;2.1
356;193;518.0832175;19.4;1.7
306;300;538.0525399;19.3;1.6
266;249;434.2860337;21.3;2.4
226;133;299.6397406;20.5;2.3
129;217;219.1262659;20.3;2.8
100;75;120.2572259;19.8;2.9
45;27;48.4587877;19.1;2.6
7;0;7;18.1;2.5
0;0;0;17.7;2.4
0;0;0;17.5;2.4
0;0;0;17;2.7
0;0;0;16.5;2.6
0;0;0;16.2;2.6
0;0;0;16.3;2.8
0;0;0;15.5;2.7
5;0;5;15.2;2.7
30;0;30;15.3;2.9
48;0;48;15.7;3.2
54;0;54;16.2;3
70;0;70;16.2;3.6
97;0;97;15.1;3.5
139;0;139;15.1;1.9
168;0;168;15.3;1.5
202;0;202;15.8;0.7
227;0;227;16.7;1.6
246;63;294.7519332;17.1;1.9
215;39;241.3781146;18.2;2.1
135;0;135;17.7;2.4
75;0;75;17.5;2.1
76;5;77.35384232;18.2;1.7
34;5;34.64311258;17.5;1.5
2;0;2;16.6;1.7
0;0;0;15.3;1.3
0;0;0;15;0.9
0;0;0;14.9;1.7
0;0;0;14.8;1.2
0;0;0;14.3;1.6
0;0;0;13.6;1.3
0;0;0;13.3;1.2
18;16;19.23307297;12.7;1.7
42;1;42.21473533;13.2;2
80;0;80;15.2;2.8
115;0;115;16.4;3.6
235;39;259.6280373;17.1;4.1
273;163;393.5407202;18.3;4.8
302;32;328.1936303;18.7;4.3
315;39;348.6689918;20.1;4.6
290;15;303.0617763;20.3;5.3
279;13;289.924907;20.1;4.9
226;1;226.7741717;20.6;5.4
143;0;143;17.9;2.6
95;0;95;17;3.1
75;0;75;16.8;2.1
28;0;28;17;2
7;0;7;16.4;2.6
0;0;0;16.2;3.3
0;0;0;15.9;3.9
0;0;0;15.9;3.8
0;0;0;16;3.3
0;0;0;16.2;2.4
0;0;0;16.3;1.7
0;0;0;16.6;1.4
0;0;0;16.6;1.8
12;0;12;16.6;2.3
20;0;20;16.5;3.2
71;0;71;16.6;4.1
148;3;149.5049852;16.9;4.3
217;7;221.4175744;17.3;4.1
320;115;405.0035223;18.4;4.6
348;254;555.8355158;20.3;4
363;303;624.5287725;21.2;4.4
387;237;593.3760652;20.6;4.5
377;132;487.9547917;22.2;4.9
314;294;541.7038997;22.2;3.9
272;254;443.9917502;22.9;3.2
213;215;332.3851917;22.6;3.4
119;235;217.0124116;22.5;3.9
90;119;122.3413908;22;2.8
30;1;30.12966094;21.2;1.5
0;0;0;20.4;0.9
0;0;0;19.5;1.2
0;0;0;18.8;1.2
0;0;0;18.3;1
0;0;0;17.2;1.1
0;0;0;16.6;1
0;0;0;16;1.1
0;0;0;15.5;2
33;23;34.74452485;15.3;2.2
71;63;84.46388377;16.5;2.4
97;220;175.9126379;18.9;3.6
186;208;290.2199967;20.5;4.9
140;485;445.8120708;22.9;4.4
155;596;595.2596403;25.2;4.4
185;644;711.7591257;27.5;5.2
288;528;743.6867639;29.2;5.1
386;337;679.4256507;30.3;5.8
392;257;608.0256171;31.1;6.1
305;380;599.3950522;32.5;6
274;309;483.353086;32.6;5.9
234;211;351.2559375;32.2;6.3
182;92;220.4000017;31;6
90;8;92.17824198;29.7;4.2
30;0;30;29;3.5
0;0;0;23.3;5.7
0;0;0;21.4;4
0;0;0;19.4;2.2
0;0;0;19.2;2.1
0;0;0;18.8;2.5
0;0;0;18.6;2.8
0;0;0;18.4;2.6
3;0;3;18.6;3.1
9;0;9;19;3.4
64;15;67.19289785;19.6;4.5
135;74;161.4951115;19.2;5.7
117;332;283.1003534;19.5;5.8
108;516;433.079143;20.3;8
114;639;585.7225287;21;7.5
133;705;709.370723;22.2;7.1
152;732;783.4892672;22.5;7.2
182;695;787.0763193;23.6;7.5
184;659;737.9333917;22.5;9.9
211;535;625.5362793;22.5;7
209;419;492.9338573;22.7;7.1
210;253;350.6326905;22.5;6.9
171;129;224.8843969;21.7;6.7
109;77;129.97851;21.5;5.5
47;22;49.8639623;20.5;6
0;0;0;19.4;4
0;0;0;17.7;3.1
0;0;0;16.3;3.1
0;0;0;15.3;3.3
0;0;0;14.5;2.8
0;0;0;13.5;2.7
0;0;0;12.5;2.1
0;0;0;12.2;2
22;9;22.67010932;12.3;2.2
57;111;80.55172161;12.7;3.1
70;258;162.2066484;13.7;3.7
79;407;282.3769515;15;4.4
82;549;427.4968947;15.8;3.8
84;675;581.9009074;16.7;3.5
94;753;709.3101084;17.7;3.3
107;788;786.5911652;19.2;3.3
116;785;799.296677;19.7;2.2
126;735;743.8164536;20.9;3
125;661;637.238307;21.4;3
127;544;495.7792837;21.7;2.9
126;401;349.0163797;21.4;2.2
115;256;221.9739709;21;2.5
92;121;125.0068671;21.2;2.4
47;23;49.99812246;20;2
0;0;0;18.9;2.1
0;0;0;17.8;2.4
0;0;0;16.5;2.2
0;0;0;15.7;2.6
0;0;0;15;2.3
0;0;0;14.5;2.5
0;0;0;14.2;2.5
0;0;0;14.1;2.6
7;0;7;14.2;3.1
36;0;36;14.7;3.4
139;76;166.0873028;15.7;4.3
178;225;290.2278205;18;4.7
248;267;415.8474043;19.5;4.7
324;255;511.9455739;21.3;4
381;235;572.9344343;23;4.2
379;79;447.1036677;24;4.3
250;2;251.7403675;24.3;3.9
130;0;130;23;2.4
124;0;124;21.5;2.3
267;30;287.3409418;23;2
245;180;345.1332108;24.4;3.4
180;60;205.0815379;24.5;3.2
97;11;100.0006243;23.6;3.1
25;0;25;23.2;3.3
0;0;0;22.7;2.1
0;0;0;21.6;2.3
0;0;0;21.2;2.4
0;0;0;21.1;2.7
0;0;0;20.4;3.3
0;0;0;19.5;4.8
0;0;0;18.5;4.8
0;0;0;17.9;4.7
26;17;27.23025342;17.3;4.4
57;115;81.18463032;17.7;3.9
71;254;161.2800471;18.6;4.9
78;410;282.1317882;20.1;5.2
80;553;427.1884521;20.9;5.4
193;483;548.6489919;22.3;5.1
271;450;638.2619155;23.4;6
288;483;704.2096633;23;5.2
312;450;703.4665398;24.9;5
333;366;640.5781505;24.2;5.1
233;480;604.9204001;25.7;5.2
257;308;465.833669;25;4.6
215;230;342.9479916;24.7;3.7
127;230;223.1823608;24.5;3.6
92;124;125.8252192;24.2;2.9
47;24;50.12432251;23.3;2.5
0;0;0;22.4;1.1
0;0;0;21.5;0.5
0;0;0;20.5;0.8
0;0;0;19.6;1
0;0;0;18.6;0.8
0;0;0;18.6;1.2
0;0;0;17.9;0.9
0;0;0;17.3;1.9
16;1;16.07132336;17.4;1.2
54;66;67.8122978;17.8;2.4
120;41;134.532624;19.4;2.9
115;0;115;20.4;3.4
152;0;152;20.5;4.4
243;11;251.091868;20.2;4.4
309;41;342.4368125;19.9;5.4
318;45;356.7533665;21.3;5.3
201;0;201;20.2;9.4
255;8;261.7215057;20.8;8.4
246;13;256.0714097;21.2;9.9
175;0;175;16.3;8.3
207;36;227.0266422;17.1;7.7
158;95;197.712435;18.1;6.7
97;68;115.5493138;18.9;6.5
42;32;46.16576335;18.4;5.6
0;0;0;18;4.4
0;0;0;17.3;2.2
0;0;0;16.8;2
0;0;0;15.9;1.1
0;0;0;15;1
0;0;0;14.8;1
0;0;0;14.7;1.6
0;0;0;14.4;1.5
4;0;4;14.5;2.1
17;0;17;15.4;3.4
36;0;36;16;3.8
145;4;146.9836537;15.7;1.3
267;65;307.6938726;16.9;3.3
210;2;211.4698292;17.8;4.9
155;0;155;18.5;5.2
193;0;193;17.8;5.6
195;0;195;17.6;4.8
217;1;217.8398094;19.2;5
250;12;259.2953614;19.7;6.4
285;69;331.7664596;20.8;5.3
198;16;206.8984092;21.5;5.9
167;138;224.6656562;21.6;3.8
108;39;118.6254791;21.5;3.6
27;1;27.129834;20.9;4.2
0;0;0;20.3;4.8
0;0;0;18.5;3.8
0;0;0;18.3;1.9
0;0;0;18.3;1.5
0;0;0;17.9;1.7
0;0;0;17.7;1.5
0;0;0;17.1;1.2
0;0;0;16.6;1.5
4;0;4;16.4;1.4
26;0;26;16.9;1.8
128;53;146.6649238;17.7;2.7
179;174;265.1042704;20;3.2
245;212;377.5225644;21.7;3.5
309;218;469.0048037;22.9;4.2
364;162;495.886714;22.6;4.5
381;233;581.4078373;23.8;4.1
369;291;621.8220831;25.1;4.5
256;498;674.0834749;26.4;4.3
187;540;605.1123904;25.6;4.7
135;513;482.6326224;26.4;4.7
102;428;339.908267;25.6;3.6
97;279;213.5406723;25.3;4
85;130;120.3964321;25.1;3.7
44;24;47.10770917;23.9;2
0;0;0;22.8;1.1
0;0;0;21.7;0.7
0;0;0;20.3;0.3
0;0;0;19.4;0.6
0;0;0;18.6;0.9
0;0;0;18.5;1
0;0;0;18.3;1.2
0;0;0;18.4;1.9
5;0;5;18.4;2.9
40;0;40;18.4;3
106;7;108.4571725;18.9;3.1
205;93;250.9224796;20;4.8
264;181;376.9468939;20.4;5.8
136;586;565.5485205;23;5.7
245;505;655.7697515;23.1;6.6
302;464;700.8059751;22.7;6.8
177;695;780.4583581;23.9;6.2
173;668;733.5492179;23.8;6.1
268;420;593.0593124;24.4;4.9
247;336;474.5597956;23.7;5.2
185;301;352.2703184;23.2;5.3
144;201;227.8956559;23.3;4.8
96;114;126.9825089;23;4.3
47;22;49.83731083;21.9;3
0;0;0;20.9;2
0;0;0;20.3;1.4
0;0;0;19.8;0.9
0;0;0;18.6;1.2
0;0;0;17.8;1.1
0;0;0;17;0.7
0;0;0;16.2;0.8
0;0;0;15.6;0.7
18;5;18.32962799;15.8;0.9
64;70;78.29080451;16.5;1.5
88;208;160.7071021;18.2;1.2
102;354;276.3179403;20.6;1.3
116;483;416.8724485;22.5;1.9
256;351;512.9556881;23.7;1.5
319;325;583.0594832;23.1;1.6
334;360;643.1611989;23.6;1.8
258;541;727.4141777;24.6;1.6
190;627;715.7868371;26.2;2.2
151;614;625.9341983;26.8;2.1
156;491;488.3461011;26.6;1.9
148;361;348.4560661;26.4;2.1
128;228;223.0567243;26;2.1
96;105;124.4836089;26;2.9
44;20;46.5689886;24.4;3.5
0;0;0;23.4;3
0;0;0;22.5;2.9
0;0;0;21.6;3
0;0;0;20.4;2.9
0;0;0;19.5;3.1
0;0;0;18.7;2.6
0;0;0;18.1;2.4
0;0;0;17.6;2.7
23;17;24.09704924;17.4;2.5
62;103;82.88709142;17.8;3.7
83;234;164.4892956;19.2;4
99;371;281.1817024;21.5;3.9
106;511;423.7558685;24.4;3.9
118;620;571.2916687;25.6;4.1
126;703;696.6081861;28;4.3
131;752;776.1973976;28.9;4
138;753;790.904238;29.9;3.8
147;706;738.6984331;30.7;3.2
153;621;633.0738691;31.3;3.1
159;497;495.2157573;30.8;2.3
153;358;351.634305;30.9;3.6
133;222;225.449564;30.5;3.7
98;101;125.3476148;29.7;4.5
44;19;46.42738396;28.3;4.1
0;0;0;27;3.7
0;0;0;25.8;3.2
0;0;0;24.8;3.1
0;0;0;23.8;3.8
0;0;0;25;3.4
0;0;0;23.4;3.1
0;0;0;23.4;3
0;0;0;22.1;2.5
21;10;21.6279052;21.6;2.8
64;88;81.69485706;23.9;2.8
91;216;165.902742;24.9;3.2
108;354;281.4030057;25.9;3
124;483;423.6839392;27.5;4
132;598;568.4943873;29.4;3.5
140;681;692.0562211;30.6;3.4
148;727;771.2259689;31.3;3.4
156;725;784.1213375;32.6;2.9
167;673;730.6563709;33.4;2.6
176;581;624.8294509;34;2.8
174;469;491.0328155;33.6;2.4
170;322;348.4728402;34;2.6
153;171;224.1297386;33.8;2.9
103;61;119.475877;32.6;3
41;10;42.26891488;30.9;3.3
0;0;0;27.1;6.7
0;0;0;26;5.9
0;0;0;25.6;4.6
0;0;0;25.5;3.7
0;0;0;24.8;3.8
0;0;0;24.2;4.2
0;0;0;23.4;4.7
0;0;0;22.8;5.2
4;0;4;22.5;5.6
20;0;20;21.9;5.7
38;0;38;21.3;5.5
42;0;42;18.4;6
63;0;63;17.2;6
77;0;77;16.5;5.8
102;0;102;15.7;6.8
107;0;107;15.5;6.2
116;0;116;15.5;5.9
126;0;126;15.4;6
123;0;123;15.8;6.9
97;0;97;15.8;6.1
73;0;73;15.6;5.6
41;0;41;15.4;5.4
21;0;21;15.4;4.6
6;0;6;15.4;4.4
0;0;0;15.6;3.9
0;0;0;15.6;3.7
0;0;0;15.6;3.9
0;0;0;15.5;3.7
0;0;0;15.2;3.5
0;0;0;15.2;3.4
0;0;0;15.4;2.9
0;0;0;15.3;2.8
4;0;4;15.5;2.7
32;0;32;15.8;2.7
108;90;138.9146208;15.9;2.6
130;251;252.1849978;16.7;2.8
198;276;368.5292532;17.9;2.8
244;322;478.3042817;18.9;2.8
293;318;550.1368497;20;2.6
328;278;565.7912643;20.9;3.4
326;272;561.2258963;21.5;3.5
256;443;626.3899585;22.4;3.3
166;542;583.9797383;23.4;3.1
157;448;459.2606494;24;3.5
149;321;326.4986696;24.3;3.8
116;216;205.5051255;24.6;1.8
80;124;113.2835187;23.9;2.5
42;28;45.49963355;23;2.8
0;0;0;21.3;2.5
0;0;0;19.9;2.3
0;0;0;19.1;1.3
0;0;0;18.9;1.7
0;0;0;19.3;1.6
0;0;0;18.4;1.2
0;0;0;17.7;1
0;0;0;17;1.7
21;9;21.51964443;17.2;1.3
65;84;81.45947612;18.2;1.5
95;199;163.02937;19.7;2.1
175;197;270.5976982;21.8;2.4
227;269;392.7978568;23.2;2.6
298;255;483.2153709;23.9;2.9
347;241;541.6015727;25.5;2.7
367;259;588.304837;26;2.8
314;440;694.1263036;27.2;2.2
351;252;561.4784559;27.4;4.1
306;83;369.9525992;26.8;2.8
237;17;248.4565659;27;1.9
193;14;200.7311925;26.8;3.3
90;0;90;26.4;2.6
44;0;44;26.1;2.3
6;0;6;25.6;1.9
0;0;0;24.7;2.2
0;0;0;21.8;2.4
0;0;0;20.6;3.3
0;0;0;20.1;2.9
0;0;0;19.9;2.7
0;0;0;19.6;2.6
0;0;0;19.7;3.1
0;0;0;18.5;2.4
3;0;3;18.3;2.4
33;0;33;18.2;1.9
38;0;38;18.5;3
162;122;221.0163665;19.1;4
196;229;336.828948;20.5;4.4
229;295;442.8790857;22.2;3.9
294;208;461.697535;22.7;4.1
238;1;238.8533689;22.8;3.9
139;0;139;22.6;4.1
310;114;405.1178563;22.7;4.6
277;127;374.742055;22.4;5.6
217;237;376.5039657;22.7;3.6
125;324;303.5917395;22.2;4.1
133;126;184.9910701;22.4;4.1
75;5;76.33198674;22.4;3
38;28;41.43659279;18.8;3.2
0;0;0;17.5;2.4
0;0;0;16.2;1.2
0;0;0;16;2.3
0;0;0;15.7;2
0;0;0;15.5;2.6
0;0;0;14.7;3.2
0;0;0;14.6;3.2
0;0;0;14.8;3.1
4;0;4;15.2;3
37;1;37.19217942;16.6;4
111;83;139.0743541;16.5;4.8
180;122;238.7926066;18;5.4
233;197;353.8513317;19.2;6.5
296;175;422.6247114;19.2;6
332;159;460.0110416;19.9;6.8
323;332;605.955361;19.4;6
338;252;555.2197863;20.2;4.2
316;54;361.0038078;18.3;5.1
303;182;442.9088995;20.4;5.3
241;281;429.8624552;22.3;6.2
208;53;237.1677562;21.9;3.8
153;136;208.9659528;22.1;3.2
95;30;102.9565871;21.7;2.9
40;10;41.21349631;18.8;4.6
0;0;0;17.6;4.6
0;0;0;16.6;4.5
0;0;0;16.6;4
0;0;0;16.7;3.8
0;0;0;16.9;3.7
0;0;0;16.9;3.6
0;0;0;16.8;3.5
0;0;0;16.4;3.4
10;0;10;16.6;3.5
51;10;52.90123644;16.1;3.3
100;9;103.0279412;16.8;4.1
164;203;261.48537;19.5;3.9
190;330;391.8950534;21.2;3.2
161;524;539.3922081;22.9;4.6
123;696;682.4121104;24.9;5.4
163;684;745.2055813;26.7;6.6
218;613;745.6893162;27.3;6.1
167;665;720.5712689;28.2;6
153;614;624.4515837;27.9;6.4
158;491;487.560794;28.2;7
150;360;347.7532331;28.1;5.8
131;226;223.7505271;27.7;3.4
97;108;125.4982894;27.5;5.1
48;22;50.6391985;26.4;4
4;0;4;25.3;3.6
0;0;0;24.1;3.2
0;0;0;23;2.6
0;0;0;21.8;2.8
0;0;0;20.7;2.8
0;0;0;20.1;2.3
0;0;0;19.7;2
0;0;0;18.8;3
11;0;11;18.3;3.2
66;58;76.90788801;18.5;3
105;186;167.210465;19.9;3.7
135;307;281.9113544;21.5;4
160;425;419.3116947;23.3;4.9
179;531;561.6768969;24.9;5.7
185;624;685.7632339;25.7;5.9
189;678;765.2272458;26.6;5.6
279;544;746.7111547;27.7;5.1
384;230;575.2157059;27.9;5.2
326;73;381.9703518;27.9;4.3
203;3;205.0101141;27.6;4.4
204;20;214.9629452;27.3;4.6
176;93;214.048802;26.9;5.2
67;0;67;26.9;3.6
15;0;15;26.2;4.1
0;0;0;25.8;3.7
0;0;0;25.2;3.2
0;0;0;24.9;2.4
0;0;0;24.6;2.9
0;0;0;23.9;2.2
0;0;0;23.1;2.1
0;0;0;22.3;2.1
0;0;0;22;1.9
15;3;15.14498037;21.1;2.7
